uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,bookmark_count,indexed_at,created_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3muzsrt3nj222,bafyreidci6uuzooztqqhblj724qni6ypxahuthe7gn7vzxnuxu4qs6eirq,robduncan.bsky.social,Rob Duncan,#ClimateEmergency #Renewables #auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #america  #Ethics #ClimateJustice #bcpoli #abpoli #Klimapolitik #ClimateActionNow #ClimateChange #Climate #Ecosocialism #environment #Nature #BCClimateAction #capitalism #FalseConsciousness,,,,0,3,24,0,0,2026-09-08T20:00:29Z,2026-09-08T20:00:26Z,NA,NA,NA,,,,,
at://did:plc:q5zroikqfmpsiaab34af7xom/app.bsky.feed.post/3muzsrg2ktc2v,bafyreihcumgkkm6ggqvo47ne342uzfyirdxcey3i35puz6zecl4qm7amve,ryanjespersen.bsky.social,Ryan Jespersen,"""What's the actual cost to Canadians?"" Canada is fighting back against Trump’s tariffs, but what does escalating the trade war actually mean for Canadians? @supriya.bsky.social breaks it down...

👀 FULL: rtrj.info/090826Supriya

🎧 FULL: rtrj.info/090826 #cdnpoli #Trump #RealTalkRJ",,,,1,1,4,0,2,2026-09-08T20:00:16Z,2026-09-08T20:00:12Z,NA,NA,NA,,,,,
at://did:plc:iyyzcuc24pgchmsbjnsa3wu3/app.bsky.feed.post/3muzsqxqjm22j,bafyreig6yrruaz6h6x4cdhwo3nrypd5a5o6w6odcom754u5pdzw5fguwoa,torontokate.bsky.social,🎶 I Will Choose Freewill 🇨🇦,"""There is now an entire generation alive which doesn’t have its own memories of 9/11

This video is for them. It shows what it looked like when Islamist terrorism arrived in the USA

Never forget…""

#cdnpoli #onpoli #bcpoli #abpoli #skpoli #mbpoli #polqc #nbpoli #nspoli #nlpoli #peipoli",,,,2,2,4,0,0,2026-09-08T19:59:59Z,2026-09-08T19:59:57Z,NA,NA,NA,,,,,
at://did:plc:42qbbzen5o6ggsqvvhvp2jnv/app.bsky.feed.post/3muzsmmnmvc23,bafyreia4rzoog5nidlqchetl65hqrpygznsw6r5rywynlm3xiyj2ygghxq,vdogg333.bsky.social,Vdogg333,youtu.be/O7cI9YvT3WQ?... #cdnpoli #polqc #Vancouver #bcpoli #vanpoli #onpoli #topoli #Montreal #Toronto #Calgary #Edmonton #abpoli #ableg #SurreyBC #Brampton #USA #NYC #California #Texas #Iran #India,,,,0,1,1,0,0,2026-09-08T19:57:33Z,2026-09-08T19:57:31Z,NA,NA,NA,,,,,
at://did:plc:istu2catmtwuynu7jlh6buzl/app.bsky.feed.post/3muzsmk67us27,bafyreigh65uf35seaiqpvu2rq3n3jea7ouvovbrktcr3uqk62uv7z5r4m4,elcanaco.bsky.social,elcanaco.bsky.social,"Let's check in on the Fascist States of America..

Their soccer league is spending $$$ on players.

More importantly, Canada has its own men's pro league (Canadian Premier League) and Canadians should support it.

#BoycottUSA #CanPL #cdnpoli #vanisland #vanpoli #yyc #hamont #topoli #ottawa #mtl #hfx",,,,0,0,2,0,0,2026-09-08T19:57:30Z,2026-09-08T19:57:29Z,NA,NA,NA,,,,,
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3muzsis3g5k2n,bafyreigbmlcxjvhwxfamp3iv5qx62u2fbwl5sg2ddnovm2h3km4fg2ziwe,lalegault.bsky.social,Arrête Mark Carney ⚜️,The Health Minister has not contacted Alberta to date to enforce the Canada 🇨🇦 health Act. Universal healthcare will be privatized within the decade. Carney has invited private healthcare CEOs to Toronto this weekend for his auction. Wake up Canada #cdnpoli,,,,1,4,7,0,0,2026-09-08T19:55:23Z,2026-09-08T19:55:23Z,NA,NA,NA,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3muzsgspfo22s,bafyreid3iiqsx5cc7xo5z3v7esjbyyjzxifaldvixuoajqkstecuik2sue,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,OMG. This should be against the law. Its murder IMO but at least providing harm to a perso n and they should be charged. Its up to parents to protect their children until those children can make their own decisions. #cdnpoli,,,,0,0,0,0,0,2026-09-08T19:54:17Z,2026-09-08T19:54:16Z,NA,NA,at://did:plc:flwgfsh2mhpoqwjwwt2mesjv/app.bsky.feed.post/3muzpsvw5zs2z,,,,,
at://did:plc:4fjmxufbitdnuprsp4av2fjg/app.bsky.feed.post/3muzsbcftfc2u,bafyreigmejf6bqgtttf6xk3m6yanawyo345fzudjybvuqrjzoexd3hvzwi,jstewgie.bsky.social,Jen Stewart,How the fuck is this real life? Also: NOT sorry! #CdnPoli #BCPoli,,,,3,1,7,0,0,2026-09-08T19:51:12Z,2026-09-08T19:51:12Z,NA,NA,at://did:plc:4qptbq6bxj4pc7bzwsh4exw5/app.bsky.feed.post/3muzrenstls2b,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3muzs7lrk3c2s,bafyreihkw6ubdjgcw4r7vvdmoter4lxznjudwsfarft3qwqs3uedqgh6te,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,Yeap doom and gloom is what MSM love. Same group who decades ago and still now telling us we just have to have #NAFTA without the sky will fall. 🤦 its like just what side are they truly on. Seems not on the average 🇨🇦s side. #cdnpoli,,,,0,3,8,0,0,2026-09-08T19:50:14Z,2026-09-08T19:50:14Z,NA,NA,at://did:plc:vawapk7zkgxwjdxmfg5tmndd/app.bsky.feed.post/3muzroicqjc2b,,,,,
at://did:plc:eaeuyrvdlqvjgznelgcdimct/app.bsky.feed.post/3muzrygsib22s,bafyreig24ir2mosb6ax5xg5iscyez36iilxw7l5xghtdmm4xzr7ekknnie,madhat59kenwood.bsky.social,Ken Wood part owner of 🇨🇦,👍🇨🇦💪 #cdnpoli,,,,0,0,0,0,0,2026-09-08T19:46:14Z,2026-09-08T19:46:14Z,NA,NA,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3muzmlqdplc2q,,,,,
at://did:plc:vp7jssxwj3mbcuisc5f3gest/app.bsky.feed.post/3muzrwxhpm22z,bafyreic6a2wufqr3peoe6gfw53anefh4jlxzhq6njjdj7bn5ilvsq6wf3u,kengray20.bsky.social,Ken Gray (Ottawa's Bulldog Website),Canadians Back Carney On Tariffs: POLL bulldogottawa.com/canadians-ba... #ottawa #ottnews #ottcity #cdnpoli,,,,0,1,1,0,0,2026-09-08T19:45:27Z,2026-09-08T19:45:25Z,NA,NA,NA,,,,,
at://did:plc:deej5pakczvmljahhvrridlp/app.bsky.feed.post/3muzrohlq6s2o,bafyreicugmblabtidl47m4vaydt2rmhctrxvukjowvh5ux4sjdvnnxfldy,pat112.bsky.social,Pat,"Karoline Leavitt says goodbye! | This Hour Has 22 Minutes

#Cdnpoli #Uspoli 
www.youtube.com/watch?v=s5DV...",,,,0,0,1,0,1,2026-09-08T19:40:41Z,2026-09-08T19:40:40Z,NA,NA,NA,,,,,
at://did:plc:re7tflvczjceanwkco2bseqb/app.bsky.feed.post/3muzrmnz7as2f,bafyreifilee6ijkguvrwqkgr57esgvyfdq5r2xvcudx557sedyamagtwum,bella-andme.bsky.social,Sherry Lee,"Hearing Premier Eby, during a press conference this  afternoon, call Trump “unhinged” & that his behaviour is “bizarre” is refreshing. 

There’s no point & nothing to be gained by tiptoeing around what is evident & obvious. Especially when that person is attacking Canada & our sovereignty.

#cdnpoli",,,,1,0,3,0,0,2026-09-08T19:39:40Z,2026-09-08T19:39:39Z,NA,NA,NA,,,,,
at://did:plc:qkwj4hstt5ez4jecdqjpcly2/app.bsky.feed.post/3muzrjegj3k2x,bafyreiels6mzqghdldjfvqzg4fyp4en4ei3mnlc3bpss4xfqvrq3ony7lq,quoimedia.bsky.social,QUOI Media 🇨🇦,"New polling, commissioned by Nature Canada and conducted by EKOS, shows strong support among Canadians for protecting nature and endangered species while building the economy.

Canadians soundly reject the notion that they must sacrifice conservation protections for economic development

#cdnpoli",,,,0,1,0,0,0,2026-09-08T19:37:48Z,2026-09-08T19:37:48Z,at://did:plc:qkwj4hstt5ez4jecdqjpcly2/app.bsky.feed.post/3muzrjdvj5c2x,at://did:plc:qkwj4hstt5ez4jecdqjpcly2/app.bsky.feed.post/3muzrjdvj5c2x,NA,,,,,
at://did:plc:qkwj4hstt5ez4jecdqjpcly2/app.bsky.feed.post/3muzrjdvj5c2x,bafyreibkg5ssvucj5mnjjui4epb3cspi6lda5llad5flq35syfdwtllv5y,quoimedia.bsky.social,QUOI Media 🇨🇦,"Canadians do not want to sacrifice nature for development say Emily McMillan and @maharaj.org of @naturecanada.bsky.social 

Read our client op-ed in the Winnipeg Free Press:

www.winnipegfreepress.com/opinion/anal...

#cdnpoli #nature #majorprojects #environment",,,,1,2,3,0,0,2026-09-08T19:37:48Z,2026-09-08T19:37:48Z,NA,NA,NA,,,,,
at://did:plc:fuak6asmyzr6r34f6er6z4ju/app.bsky.feed.post/3muzr5tq3bs22,bafyreifoxvqgnhjmwq2mbfg7pfdjyvbodmacnlpqwusw7qzkriz7h5riw4,jansplanet.bsky.social,Janet 🇨🇦,"Bill Haidck, President of the Alberta Surface Rights Federation:
“I never thought that I, as a ranch(er), would be here next to an environmental charity taking on the provincial um government's energy regulator, taking them to court. But I'm here …” 
#AER #DoTheWork #Law #AbPoli #CdnPoli",,,,0,5,6,1,0,2026-09-08T19:31:23Z,2026-09-08T19:31:22Z,NA,NA,at://did:plc:fuak6asmyzr6r34f6er6z4ju/app.bsky.feed.post/3muzo53iw3c2p,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzr5owqwq2c,bafyreib2tobaiighfmb24jzhd4b5kdonqaora4x5jksdcptymxrrqn7fu4,canadareport.org,Canada Report,"New North American Research to Reveal How Sustainability Professionals Are Navigating Uncertainty

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,1,0,0,2026-09-08T19:31:17Z,NA,NA,NA,NA,,,,,
at://did:plc:zftffti3hfudvdawqv53arqn/app.bsky.feed.post/3muzqm7mxk22u,bafyreiauentovyhih7rcplisiwixnllrmgpya2ukolfqm4owbm4oizlxzu,runchinguyenrun.bsky.social,Chi Nguyen,"I joined the 77th annual Air Show here in Spadina—Harbourfront, and see the Snowbirds in action for one of their final performances before the CT-114 aircraft is retired.

#cdnpoli #MPChiNguyen #SpadinaHarbourfront",,,,0,0,0,0,0,2026-09-08T19:21:31Z,2026-09-08T19:21:30Z,at://did:plc:zftffti3hfudvdawqv53arqn/app.bsky.feed.post/3muzqlxvpgk2u,at://did:plc:zftffti3hfudvdawqv53arqn/app.bsky.feed.post/3muzqlxvpgk2u,NA,,,,,
at://did:plc:643nfj64adt3sd6lil4l4eqt/app.bsky.feed.post/3muzqkgnwms24,bafyreifq6ajgvkfh6bijqcwnhbzzepdz5vjgohe7pi45i74bahxpp3lnfy,deanbeeby.bsky.social,Dean Beeby,The indefatigable Matt Malone has a new book on FOI and secrecy. ottawacitizen.com/public-servi...  #cdnfoi #cdnpoli,,,,0,0,1,0,0,2026-09-08T19:20:38Z,2026-09-08T19:20:31Z,NA,NA,NA,,,,,
at://did:plc:r2qm5vzmsns46l4n6e6rjh2a/app.bsky.feed.post/3muzqjlngks2o,bafyreickrpkqika5zae3lwr5evumipobfoisabdjdfhxjc3srfjedcxxce,brucedc77.bsky.social,Bruce D. Cowherd   🇨🇦,"Canada's Prime Minister Mark Carney Master Plan. 🇨🇦
Washington Panics.
#cdnpoli #Canada #CanadaSky #TeamCanada #CanadaProud #CanadaStrong 
#TeamCarney 
#ElbowsUpCanada 🍁",,,,0,3,4,0,0,2026-09-08T19:20:05Z,2026-09-08T19:20:02Z,NA,NA,NA,,,,,
at://did:plc:52x4hgh43acag3ecs2qi57tr/app.bsky.feed.post/3muzqgos6ic2u,bafyreiem2x2fh3oiok23pesqn7em53pwykyfhvh3rsljkgryhqsyjathhy,albertagirl67.bsky.social,albertagirl67 🇨🇦🇺🇦👊🐧🔥,#abpoli #cdnpoli Idk. Did not have multi million $ scams as a path to diversifying Alberta's economy on my bingo card.,,,,0,0,1,0,0,2026-09-08T19:18:25Z,2026-09-08T19:18:25Z,NA,NA,at://did:plc:7rhrzeeiv5nfw3is5yatklvf/app.bsky.feed.post/3muziagxafc27,,,,,
at://did:plc:dgqy3ilac6mklabi55uaabyi/app.bsky.feed.post/3muzqdecfns2a,bafyreigmni7oo7mdvyb2jcv4rswyiiuisqpwfgmsst5xeizp263xzfw5be,stribeprogblog.bsky.social,"Scott Tribe -A proud ""Ketchup Chip Nationalist"" member","PM Carney has been busy.. First an imminent new arrangement with the EU, and now an imminent trade deal with New Zealand.
#cdnpoli #Canada #NZ #NewZealand

www.canzukinternational.com/2026/09/new-...",,,,1,1,2,0,0,2026-09-08T19:16:34Z,2026-09-08T19:16:33Z,NA,NA,NA,,,,,
at://did:plc:d4pjo6ehblrviy625go6uodj/app.bsky.feed.post/3muzqbb7aoc2h,bafyreicrlut2kkllqok3stjq6mnzewpuofrfoy4qrdprfvrs7ww4o7sy7a,tindizzy.bsky.social,Dizzy ★,#CanPoli #CdnPoli,,,,1,3,4,0,0,2026-09-08T19:15:23Z,2026-09-08T19:15:23Z,NA,NA,at://did:plc:muw5gsnsqef3ezjrqyqhkye5/app.bsky.feed.post/3muzizzfahs2h,,,,,
at://did:plc:iz7v2bzkgu2vyll5fmherlh5/app.bsky.feed.post/3muzqajvy222i,bafyreieqj5ucmxg4qheanvl3c4dn3xmzjkmocvrdd6hw7tyje5ubu4e2lm,lilacfire.bsky.social,LilacsFire,"Proud have always read labels, bought #Canadian even before this. Support #Canada business, jobs, economy that covers our healthcare etc. Sometimes it's a $1 dollar or so more But the Quality is worth it. #ShopLocal #buycanadian  #buycanadianmade #MadeInCanada
 #ForeverCanadian #cdnpoli #BoycottUS",,,,0,0,3,1,0,2026-09-08T19:15:01Z,2026-09-08T19:14:58Z,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3muzfz6s2nk2n,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3muzfz6s2nk2n,NA,,,,,
at://did:plc:lanvmgthztbuwa3ieqcrzsys/app.bsky.feed.post/3muzq5epbek2w,bafyreidamcpi33whnqfkvw66dusqroybqz4marnccnacanvfipy7zaxzyi,hab3261.bsky.social,Hazel B. 🇨🇦,"Hello Canada and Alberta, this is how I voted in the October referendum. I voted by special ballot (mail-in).

specialballot.elections.ab.ca/index/8400
(Image made in Photoshop, feel free to reuse)
 #abpoli #cdnpoli #ableg",,,,1,10,30,0,0,2026-09-08T19:13:14Z,2026-09-08T19:13:12Z,NA,NA,NA,,,,,
at://did:plc:x2fori67bggzcj2a6c7sj6ur/app.bsky.feed.post/3muzq3ll3g22o,bafyreiepxkqt3kzj4m23kl7vn2arvf7r53tn6mrb4lwkjgl6vkozii4wwa,jimmydp01.bsky.social,James David Payne,"#Gaza #Palestine 
#Cdnpoli #BCPoli",,,,0,1,0,0,0,2026-09-08T19:12:24Z,2026-09-08T19:12:12Z,NA,NA,NA,,,,,
at://did:plc:w7yhpanniwt2sweiorkvec7j/app.bsky.feed.post/3muzpyvsgcs24,bafyreiflp7g5qo5bsmndf4hzzppc3gcfginshoncjtswqzlnnee4mmvmxa,luciecatnip.bsky.social,Lucie🐈‍⬛Catnip ,"I hope that majority of Americans cheering for Canada send an undeniably strong message to the Republicans in November. 

We need some action.

#cdnpoli",,,,0,2,8,0,0,2026-09-08T19:10:43Z,2026-09-08T19:10:42Z,NA,NA,at://did:plc:4kshoaytrzhgsziro6ywozul/app.bsky.feed.post/3muzphmda5b2x,,,,,
at://did:plc:s5lwa7df2icjlph5lpapx7j5/app.bsky.feed.post/3muzpyf7c7s2j,bafyreib324nrqddzkmfoclks6pte754xsnno4pkxc6r77vupv7k2xw6cx4,dougat.bsky.social,Doug Trevors 🇨🇦,"This is Grade 10 Civics stuff:

Capitalism: ANYBODY can be rich.

Communism: NOBODY can be rich.

Socialism: ANYBODY can be rich, but NOBODY should be poor.

Socialism ensures that those who need help can get it and don’t get left to starve, or freeze, or die for lack of medicine.

#uspoli #cdnpoli",,,,0,0,1,0,0,2026-09-08T19:10:25Z,2026-09-08T19:10:25Z,NA,NA,at://did:plc:thyvqihacq43gfarxyp4lboj/app.bsky.feed.post/3muznmvybnk2f,,,,,
at://did:plc:z7uq5fy7wosk7uzvul7mhyyl/app.bsky.feed.post/3muzpxukblc27,bafyreifjqpbfgydzmcxvtg2oqdu7mi64eg7rql3wuilb5xxokifxk4zxyu,mamadoubleyoo.bsky.social,Mama Doubleyoo 🍁🇨🇦 #NastyCanadianWoman🏒💪,"🚨🆘🚨PM @mark-carney.bsky.social Provincial & First Nations permission granted??!! Chopping down majestic ancient trees like this is a Canadian tragedy! We must not allow corporations to destroy Canada's & Mother Nature 's magnificence!!! IMHO this is #Criminal!!! 
#CdnPoli #BCPoli #SHAME!!!",,,,0,0,2,0,0,2026-09-08T19:10:10Z,2026-09-08T19:10:08Z,NA,NA,at://did:plc:fw3wkjxovddcmdutgycc7zyu/app.bsky.feed.post/3muzboiru3s2t,,,,,
at://did:plc:52x4hgh43acag3ecs2qi57tr/app.bsky.feed.post/3muzptkecnk2u,bafyreidkbuseyxiljbdqgjiaonjpf6eyo7uq3pyepc2vot5head55w3zsm,albertagirl67.bsky.social,albertagirl67 🇨🇦🇺🇦👊🐧🔥,#abpoli #cdnpoli Got mail-in pkg of 10 ballots today for Danielle's $130+mill pandering to the MAGA Heritage Foundation Evangelicals. On principle voting NO on first nine questions despite the attempt to appeal to some legit issues. They're #UCP fuckups. Not giving them permission for anything.,,,,0,0,5,0,0,2026-09-08T19:07:43Z,2026-09-08T19:07:43Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzppaxhsr2f,bafyreia5dcpe47q67i3rfvhi6iyle7qqmh5rnbo2264lxd6ftu46czouta,canadareport.org,Canada Report,"🇨🇦 PM Briefing — Sep 08  
Economic challenges loom as tariffs hit Canada.  
• Rising costs may spark inflation.  
• BC's Premier Eby to address trade impacts.  
Learn more: http...

Read: canadareport.org/briefing-2026-09-08-afternoon.html
#cdnpoli",,,,0,0,1,0,0,2026-09-08T19:05:19Z,NA,NA,NA,NA,,,,,
at://did:plc:ypbo2mq6dqcct43gt2sam6el/app.bsky.feed.post/3muzpn3a2vu22,bafyreidzcy5aygjkvrflwjcru2wy6xmpxmj3hr64ddsmihtfngkaqnmqoa,ipolitics.bsky.social,iPolitics,"Online harms now top threat to Canadian children, new report says #cdnpoli #ipolitics",,,,0,0,0,0,0,2026-09-08T19:04:06Z,2026-09-08T19:04:05Z,NA,NA,NA,,,,,
at://did:plc:jw3ocg24thye7i5sjjhia62e/app.bsky.feed.post/3muzpfasbq224,bafyreieliljpevy762s7u7sksc6wc3kdjqjojsbgr7udqwn3kypgiqr2wi,markhamhislop.bsky.social,Markham Hislop,"Alberta's Record Oil Profits, Falling Worker Pay

Budget tight? Less money for family activities?

Alberta wages have been falling for 12 years, says economist @Jim Stanford.

Eye-opening data!
#abpoli #ableg #cdnpoli 
#ShowYourMath
youtu.be/O7cI9YvT3WQ",,,,1,17,19,1,2,2026-09-08T18:59:44Z,2026-09-08T18:59:43Z,NA,NA,NA,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzpfasens2q,bafyreifwebwj5zbifomh4x4ca2rsbk2ifxpp6ibskils7iivuh5bylwhay,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"CNN National Security Analyst Slams Jared Kushner Over Ukraine Proposal: 'Absolutely Abhorrent'.
Alex Plitsas also laid into U.S. special envoy Steve Witkoff for thanking Russian President Vladimir Putin for “all these incredible stories” they’ll have.
#cdnpoli
www.huffpost.com/entry/cnn-al...",,,,0,1,2,0,0,2026-09-08T18:59:44Z,2026-09-08T18:59:43Z,NA,NA,NA,,,,,
at://did:plc:bke6jjgklvnkfrnv5av47wbt/app.bsky.feed.post/3muzpemd6tk2x,bafyreie4qunhj37fb2ej7hqqahuvedfcisig3u3qzdmpkpfxn5on7buhvm,augustina.bsky.social,Augustina,"#ElbowsUp
#WeAreCanadians
#BuyCanadian

We’ve been here before. It only made us more unified and created Canada. Let’s become Canada on steroids. 

#SupportCanadianBusinesses
Especially Ma and Pa shops. 

#SupportCanadianArtists

#cdnpoli

☮️out.",,,,0,0,2,0,0,2026-09-08T18:59:22Z,2026-09-08T18:59:21Z,NA,NA,at://did:plc:fc2lcla5v53m5lhtahfhclij/app.bsky.feed.post/3muznwvhyjo2c,,,,,
at://did:plc:rn4mmstrs3ddbdynnkiywyee/app.bsky.feed.post/3muzpadbba22f,bafyreiblsah44tq3jsp5aekk4t6vbtgsvmxyejtvaray3euzzthxektnpq,veloveritas.bsky.social,Dan 🇨🇦,"Out of a population of ~350 million, the  United States coughed up Trump as its guy? How the fück do you do that? 

The US - in its present form - is dead to me. Living an hour away from the border is like living above a meth lab. 

I won't cross; not even to visit family. #CDNPoli",,,,0,4,14,0,0,2026-09-08T18:56:57Z,2026-09-08T18:56:58Z,at://did:plc:xyddpg6usmgh2t2jgf4e37yk/app.bsky.feed.post/3muzn4uynts2q,at://did:plc:xyddpg6usmgh2t2jgf4e37yk/app.bsky.feed.post/3muzn4uynts2q,NA,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzp72h5dc2q,bafyreiekuaheg7zpddl53ebntyxizv5ljsbq2o2vnrl6tznlico4hcf5xu,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"UAE Warned Netanyahu Of Major Hamas Operation Days Before Oct. 7 Attack, News Report Says.
Mohammed bin Zayed spoke with Benjamin Netanyahu 10 days before the attack, the Haaretz daily said.
#cdnpoli
www.huffpost.com/entry/uae-wa...",,,,0,1,2,0,0,2026-09-08T18:56:17Z,2026-09-08T18:56:15Z,NA,NA,NA,,,,,
at://did:plc:deej5pakczvmljahhvrridlp/app.bsky.feed.post/3muzowoo7bk2b,bafyreicnmxc4mvcd6vbjix4c7defhuzuswe3zsl33hltscz5wpre2s4jjm,pat112.bsky.social,Pat,"Can't get your head above water? Hard to breathe ? 

Feel the weight of bloated TrumpFlation? 

There is a Class War in North America 

with bloated Maga Billionaires attacking Americans and Canadians alike,

so we have shared goals and a shared enemy .

#Cdnpoli #Uspoli",,,,0,2,10,0,0,2026-09-08T18:51:36Z,2026-09-08T18:51:34Z,NA,NA,NA,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzosllwi224,bafyreibeywdtxa3rs64euwrdprxne6aquufr65axzc664gjyyp6bgaiav4,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"UK to force Apple and Google to block explicit images on children’s smartphones.
Lisa Nandy says government will introduce legislation after talks end without breakthrough.
#cdnpoli
www.theguardian.com/technology/2...",,,,1,3,5,0,1,2026-09-08T18:49:19Z,2026-09-08T18:49:17Z,NA,NA,NA,,,,,
at://did:plc:cjrwdw6t7pvgzle3fpmy7bkr/app.bsky.feed.post/3muzoqdvsek23,bafyreig7b5mnoz7unvx4lyzuqg52a3zopjwuxku26nerthoxpvi3dymazu,ladyoftheisle.bsky.social,Robyn 🍁,"“It’s the Conservatives who imported America’s culture war, and take cues from the Trump political playbook. It’s the Conservatives who used ‘foreign interference’ for political gain, exploiting the racism they claim doesn’t exist in our society.”

#CDNpoli #NeverConservative #NeverPoillievre",,,,0,1,7,0,0,2026-09-08T18:48:02Z,2026-09-08T18:48:02Z,NA,NA,at://did:plc:6hnkpvshsxjgot5figjyardd/app.bsky.feed.post/3muzdgc7t7c2e,,,,,
at://did:plc:deej5pakczvmljahhvrridlp/app.bsky.feed.post/3muzoeya35c2b,bafyreieahnkxlsf2fmzlq44q6vqnttykwh7gxvwzwgrmthlipr6kqahtia,pat112.bsky.social,Pat,"The Trump Burger

#Cdnpoli #Uspoli",,,,0,1,3,0,0,2026-09-08T18:41:43Z,2026-09-08T18:41:40Z,NA,NA,NA,,,,,
at://did:plc:zfw2o4gfcahciaylo76rmzxa/app.bsky.feed.post/3muzoeq6f2c2o,bafyreictvwnkc4cgvemo7fjpjgpojbirfluy2hjfmu55krthnbbwh3cxay,liammci.bsky.social,LiamMcIntosh He/Him 🏳️‍🌈🇵🇸,I feel like I’m going out of my mind someday when I tell people Carney is the most right wing Prime Minister in almost a century and people say “Nuh Uh!” just because he chose to be with the Liberal Party. #cdnpoli,,,,0,1,8,0,0,2026-09-08T18:41:32Z,2026-09-08T18:41:32Z,NA,NA,at://did:plc:4yb2pjejfziah3eork7stm6j/app.bsky.feed.post/3muzikg7yw222,,,,,
at://did:plc:fuak6asmyzr6r34f6er6z4ju/app.bsky.feed.post/3muzo53iw3c2p,bafyreifrxpezdz3ntloadetvcjmr5ap3jifbcpoo3k7ga75wbsxgnmzkdi,jansplanet.bsky.social,Janet 🇨🇦,"The law is the #PolluterPays
Albertans are being victimized by the Petroleum industry & the AER.
#Orphaned Infrastructure is growing, as are the risks. We might get some transparency & respite because of this legal action.
#AbPoli #AER #FailingPetrostate #IndustryCaputuredRegulator
#Climate #cdnPoli",,,,1,10,16,1,0,2026-09-08T18:37:17Z,2026-09-08T18:37:15Z,NA,NA,NA,,,,,
at://did:plc:zfw2o4gfcahciaylo76rmzxa/app.bsky.feed.post/3muznxxvb2s2o,bafyreiegi7ugrgwizall3rbvcydiwa4eqfylgbqb7725ddffprlurltbfq,liammci.bsky.social,LiamMcIntosh He/Him 🏳️‍🌈🇵🇸,"Can we just not use the fascist run planet killing machine for lols? Regardless of context, you’re still helping the American tech industry by indulging in this crap. #cdnpoli",,,,0,0,1,0,0,2026-09-08T18:34:24Z,2026-09-08T18:34:24Z,NA,NA,at://did:plc:honmmb2tyrmy7hylnqcjnahe/app.bsky.feed.post/3muxzybp4uc2m,,,,,
at://did:plc:pedpziwws5vkocuq76mokn7c/app.bsky.feed.post/3muznxwv3rc2a,bafyreihgg4ip52vdyylegzfgotvbymgr3vipgpnbab53537psi7o42ocjm,deepgreendesign.bsky.social,Deep Green Design,"If you deny the scientific theory of evolution and support the incredible work of RFK Jr, weekends at Noah’s Ark Park are now 50% off for kids & groups over 10.

Say Mike Johnson sent you & get 10 minutes free in the Jesus Ball Room.

#Measles #VaccinesWork #Project2025 #PublicSafety #CdnPoli",,,,0,0,0,0,0,2026-09-08T18:34:23Z,2026-09-08T18:34:23Z,NA,NA,at://did:plc:xzlvsk4ty7ecwigbjpxah6yb/app.bsky.feed.post/3mbifty64go2m,,,,,
